Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added (mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added (mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),4:0    (g),6:0    (g),8:0    (g),10:0    (g),12:0    (g),14:0    (g),16:0    (g),18:0    (g),16:1        (g),18:1    (g),20:1    (g),22:1    (g),18:2    (g),18:3    (g),18:4    (g),20:4    (g),20:5 n-3 (g),22:5 n-3 (g),22:6 n-3 (g),Water (g),Price
89,1.09,22.84,12.23,2.6,0.33,0.112,0.032,0.073,0,0,3,25,26,0,0,22,0.031,0.073,0.665,0.3670000000000001,0,20,20,20,9.8,0.0,0.0,8.7,0.0,0.1,0.0,0.5,5,22,27,0.26,0.15,0.078,1.0,358,1,0,0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.102,0.005,0.01,0.022,0.0,0.0,0.046,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,74.91,1.8342480000000003
127,1.22,32.55,20.49,2.9,0.38,0.126,0.036000000000000004,0.08199999999999999,0,0,3,23,24,0,0,21,0.029,0.079,0.665,0.387,0,14,14,14,11.1,0.0,0.0,9.6,0.0,0.12,0.0,0.6,6,25,30,0.3,0.17,0.079,1.2,361,1,0,0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.113,0.006,0.011,0.024,0.0,0.0,0.051,0.03,0.0,0.0,0.0,0.0,0.0,64.93,1.140526
165,0.22,41.97,38.77,3.2,0.21,0.039,0.049,0.055,0,0,2,0,27,0,0,59,0.0,0.0,0.004,0.005,0,0,0,0,4.3,0.0,0.0,0.0,0.0,0.05,0.0,1.5,54,3,4,0.43,0.26,0.14300000000000002,0.2,21,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.029,0.01,0.001,0.049,0.0,0.0,0.028,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,57.27,0.9876720000000002
120,0.6,28.66,24.96,0.9,0.85,0.163,0.392,0.255,0,7,37,0,353,0,0,44,0.013,0.036000000000000004,0.136,0.034,0,6,6,6,3.3,0.0,0.0,1.6,0.0,0.26,0.0,2.0,9,8,5,1.08,0.06,0.057,0.2,76,52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.093,0.063,0.0,0.39,0.001,0.0,0.224,0.031,0.0,0.0,0.0,0.0,0.0,69.57,0.740754
46,0.92,11.02,9.02,1.6,0.44,0.1,0.12,0.132,0,0,44,0,522,0,0,61,0.044,0.034,0.13699999999999998,0.067,0,5,5,5,5.6,0.0,0.0,1.7,0.0,0.05,0.0,1.5,13,16,9,0.53,0.1,0.09,0.0,124,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.07,0.024,0.001,0.119,0.0,0.0,0.067,0.065,0.0,0.0,0.0,0.0,0.0,87.2,1.2581060000000002
60,0.82,14.98,13.66,1.6,0.38,0.092,0.14,0.071,0,0,40,7,480,8,2,17,0.022,0.034,0.602,0.107,0,22,22,22,7.6,0.0,0.0,25.5,0.0,0.9,0.0,4.2,10,14,10,0.16,0.09,0.1,0.6,151,1,0,0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.07200000000000001,0.004,0.067,0.075,0.0,0.0,0.019,0.051,0.0,0.0,0.0,0.0,0.0,83.46,1.904796
94,0.63,23.98,22.18,1.8,0.13,0.014,0.048,0.064,0,0,14,0,141,58,0,77,0.013,0.035,0.653,0.018000000000000002,0,3,3,3,5.1,0.0,0.0,94.2,0.0,0.62,0.0,2.2,3,11,5,0.37,0.05,0.024,0.4,130,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.001,0.047,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,74.73,1.093494
50,0.54,13.12,9.85,1.4,0.12,0.009000000000000001,0.013,0.04,0,0,3,0,35,0,0,0,0.079,0.032,0.5,0.112,0,18,18,18,5.5,0.0,0.0,47.8,0.0,0.02,0.0,0.7,13,8,12,0.29,0.12,0.11,0.1,109,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.001,0.012,0.0,0.0,0.023,0.017,0.0,0.0,0.0,0.0,0.0,86.0,3.445094
64,1.18,15.67,10.67,5.0,0.43,0.015,0.041,0.245,0,0,6,0,68,0,0,118,0.029,0.046,1.207,0.061,0,34,34,34,8.5,0.0,0.0,3.1,0.0,1.17,0.0,19.8,29,30,22,0.8,0.25,0.12,0.4,140,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.0,0.038,0.003,0.0,0.163,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,82.21,1.2581060000000002
57,0.74,14.49,9.96,2.4,0.33,0.028,0.047,0.146,0,0,3,0,32,0,0,80,0.037000000000000005,0.041,0.418,0.052000000000000005,0,6,6,6,6.0,0.0,0.0,9.7,0.0,0.57,0.0,19.3,6,12,6,0.28,0.16,0.057,0.1,77,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.005,0.002,0.047,0.0,0.0,0.08800000000000001,0.058,0.0,0.0,0.0,0.0,0.0,84.21,2.210504
85,0.4,21.95,19.72,2.2,0.13,0.011,0.018000000000000002,0.057,0,0,2,0,30,0,0,73,0.02,0.052000000000000005,0.253,0.059,0,7,7,7,5.5,0.0,0.0,1.0,0.0,0.52,0.0,17.7,6,7,2,0.39,0.06,0.039,0.2,60,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.0,0.018000000000000002,0.0,0.0,0.034,0.023,0.0,0.0,0.0,0.0,0.0,77.4,3.750802
51,0.42,12.17,8.45,2.7,0.64,0.053,0.091,0.279,0,0,2,0,28,0,0,68,0.032,0.037000000000000005,0.52,0.059,0,7,7,7,5.1,0.0,0.0,2.5,0.0,0.48,0.0,16.4,8,11,5,0.18,0.07,0.033,0.1,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.011,0.002,0.087,0.0,0.0,0.16699999999999998,0.112,0.0,0.0,0.0,0.0,0.0,86.59,1.6461199999999998
181,0.41,44.38,37.75,2.6,0.2,0.0,0.0,0.0,0,0,1,0,13,0,0,33,0.023,0.034,0.091,0.029,0,1,1,1,3.8,0.0,0.0,0.7,0.0,0.23,0.0,3.9,27,12,10,0.8,0.1,0.112,0.4,115,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66,0.8348180000000001
52,1.2,11.94,4.42,6.5,0.65,0.019,0.064,0.375,0,0,2,15,11,0,0,129,0.03,0.038,0.598,0.055,0,20,20,20,12.3,0.0,0.0,18.3,0.0,0.87,0.0,7.8,24,29,22,0.69,0.42,0.081,0.2,136,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.004,0.0,0.059,0.005,0.0,0.249,0.126,0.0,0.0,0.0,0.0,0.0,85.75,2.1281980000000003
103,0.7,26.16,21.76,4.4,0.16,0.005,0.015,0.08900000000000001,0,0,3,29,21,0,0,113,0.019,0.045,0.23,0.034,0,26,26,26,10.2,0.0,0.0,16.5,0.0,0.72,0.0,6.5,15,17,13,0.65,0.18,0.105,0.3,114,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.014,0.001,0.0,0.059,0.03,0.0,0.0,0.0,0.0,0.0,72.75,0.4703200000000001
32,0.67,7.68,4.89,2.0,0.3,0.015,0.043,0.155,0,0,1,0,7,0,0,26,0.024,0.022,0.386,0.047,0,24,24,24,5.7,0.0,0.0,58.8,0.0,0.29,0.0,2.2,16,24,13,0.41,0.14,0.048,0.4,153,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.003,0.001,0.042,0.0,0.0,0.09,0.065,0.0,0.0,0.0,0.0,0.0,90.95,3.045322
96,0.53,25.92,24.01,1.9,0.13,0.006999999999999999,0.018000000000000002,0.064,0,0,1,0,14,0,0,21,0.016,0.051,0.401,0.03,0,15,15,15,4.6,0.0,0.0,41.4,0.0,0.23,0.0,1.7,11,13,7,0.59,0.06,0.02,0.7,98,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.018000000000000002,0.0,0.0,0.037000000000000005,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,73.18,1.164042
172,1.48,12.15,8.89,2.1,13.92,1.906,2.719,8.835,5,2,6,0,42,7,0,50,0.047,0.043,0.182,0.081,0,12,12,12,10.2,0.02,0.0,3.5,0.0,0.61,0.0,26.3,16,37,16,0.37,0.27,0.15,0.7,144,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,1.311,0.503,0.011,2.661,0.039,0.003,7.518,1.307,0.0,0.006,0.0,0.0,0.001,71.84,0.858334
129,1.44,19.9,15.68,2.8,6.76,3.87,2.2,0.331,0,0,1,0,5,0,0,24,0.031,0.037000000000000005,0.395,0.044,0,22,22,22,9.2,0.0,0.0,46.0,0.0,0.28,0.0,2.9,19,47,35,1.0,0.46,0.19,1.2,199,3,13,106,0.0,0.0,0.0,0.0,0.0,0.0,0.004,1.607,2.178,0.014,2.186,0.0,0.0,0.266,0.066,0.0,0.0,0.0,0.0,0.0,71.33,2.0929240000000005
136,4.93,30.26,23.0,1.7,0.3,0.076,0.021,0.049,0,0,2,14,15,0,0,13,0.019,0.21,0.434,0.233,0,10,10,10,7.1,0.03,0.0,6.8,0.0,0.08,0.0,0.3,6,21,22,0.21,0.12,0.057,8.4,281,185,0,0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.068,0.004,0.006999999999999999,0.015,0.0,0.0,0.031,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,63.41,0.952398
145,1.87,8.09,0.87,6.1,13.09,1.899,8.74,1.626,0,0,10,29,90,25,201,251,0.063,0.118,1.598,0.237,0,74,74,74,13.3,0.0,0.0,10.5,0.0,1.89,0.0,19.3,12,49,27,0.52,0.59,0.175,0.4,454,318,0,0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.852,0.044,0.622,8.086,0.022,0.0,1.499,0.112,0.0,0.0,0.0,0.0,0.0,74.69,1.8224900000000002
150,1.38,36.93,32.56,2.1,0.3,0.053,0.036000000000000004,0.11,0,0,42,98,444,3,2479,135,0.046,0.042,0.728,0.135,0,13,13,13,9.3,0.0,0.0,17.2,0.0,0.59,0.0,8.8,38,41,19,0.63,0.24,0.11,0.5,364,238,0,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.04,0.011,0.001,0.035,0.0,0.0,0.102,0.008,0.0,0.0,0.0,0.0,0.0,58.75,2.1987460000000003
96,0.58,11.9,8.94,1.3,5.71,0.884,1.272,3.382,3,1,5,0,40,0,0,8,0.073,0.031,0.452,0.102,0,17,17,17,7.7,0.01,0.0,43.0,0.0,0.27,0.0,13.5,13,9,11,0.29,0.12,0.101,0.3,103,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.597,0.235,0.008,1.242,0.018000000000000002,0.002,2.951,0.425,0.0,0.004,0.0,0.0,0.0,81.45,0.8465759999999999
72,0.53,18.79,14.77,1.0,0.08,0.006999999999999999,0.018000000000000002,0.01,0,0,10,3,120,5,0,8,0.011,0.026,0.266,0.047,0,1,1,1,2.1,0.0,0.0,0.5,0.0,0.23,0.0,3.8,11,16,7,0.34,0.07,0.062,0.2,149,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.003,0.015,0.0,0.0,0.009000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,80.13,0.623174
95,0.5,23.17,19.99,0.1,0.0,0.0,0.0,0.0,0,0,1,0,12,0,0,39,0.01,0.03,0.16,0.018000000000000002,0,18,18,18,2.9,0.0,0.0,25.7,0.0,0.04,0.0,0.1,9,13,8,0.47,0.02,0.022,0.1,100,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,0.482078
50,0.16,12.46,10.92,0.2,0.12,0.023,0.005,0.032,0,0,0,0,2,0,0,33,0.006,0.015,0.087,0.021,0,0,0,0,2.4,0.0,0.0,28.2,0.0,0.01,0.0,0.2,11,9,7,0.11,0.05,0.01,0.1,96,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.003,0.0,0.004,0.0,0.0,0.027000000000000003,0.006,0.0,0.0,0.0,0.0,0.0,87.05,0.11758000000000005
50,0.16,12.46,10.92,0.2,0.12,0.023,0.005,0.032,0,0,0,0,2,0,0,33,0.006,0.015,0.087,0.021,0,0,0,0,2.4,0.0,0.0,28.2,0.0,0.01,0.0,0.2,11,9,7,0.11,0.05,0.01,0.1,96,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.003,0.0,0.004,0.0,0.0,0.027000000000000003,0.006,0.0,0.0,0.0,0.0,0.0,87.05,0.223402
46,0.1,11.3,9.62,0.2,0.13,0.022,0.006,0.039,0,0,0,0,0,0,0,16,0.021,0.017,0.073,0.018000000000000002,0,0,0,0,1.8,0.0,0.0,0.9,0.0,0.01,0.0,0.0,8,7,5,0.12,0.02,0.012,0.1,101,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018000000000000002,0.002,0.0,0.005,0.0,0.0,0.033,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,88.24,18.401270000000004
46,0.1,11.3,9.62,0.2,0.13,0.022,0.006,0.039,0,0,0,0,0,0,0,16,0.021,0.017,0.073,0.018000000000000002,0,0,0,0,1.8,0.0,0.0,10.3,0.0,0.01,0.0,0.0,8,7,5,0.12,0.02,0.012,0.1,101,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018000000000000002,0.002,0.0,0.005,0.0,0.0,0.033,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,88.24,0.17637
48,0.12,11.49,9.47,0.3,0.17,0.029,0.008,0.051,0,0,0,0,0,0,0,16,0.004,0.015,0.067,0.018000000000000002,0,0,0,0,1.8,0.0,0.0,30.3,0.0,0.01,0.0,0.0,70,9,5,0.13,0.04,0.01,0.1,184,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.023,0.003,0.0,0.006,0.0,0.0,0.043,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,87.92,0.16461199999999998
38,0.3,7.8,7.7,0.1,0.6,0.018000000000000002,0.058,0.344,0,0,6,0,74,0,0,68,0.012,0.018000000000000002,0.446,0.021,0,10,10,10,6.6,0.0,0.0,11.3,0.0,0.9,0.0,15.2,12,12,21,0.48,0.41,0.114,0.3,135,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.003,0.0,0.054000000000000006,0.004,0.0,0.229,0.115,0.0,0.0,0.0,0.0,0.0,90.9,1.422718
60,0.37,14.77,14.2,0.2,0.13,0.025,0.003,0.022,0,0,0,0,5,0,0,57,0.017,0.015,0.133,0.032,0,0,0,0,3.2,0.0,0.0,25.0,0.0,0.0,0.0,0.4,11,14,10,0.25,0.07,0.018000000000000002,0.0,104,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021,0.003,0.0,0.003,0.0,0.0,0.017,0.005,0.0,0.0,0.0,0.0,0.0,84.51,0.211644
62,0.37,14.77,14.2,0.2,0.13,0.025,0.003,0.022,0,0,0,0,5,0,0,57,0.017,0.015,0.133,0.032,0,0,0,0,3.2,0.0,0.0,25.0,0.0,0.0,0.0,0.4,42,14,10,0.25,0.07,0.018000000000000002,0.0,104,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021,0.003,0.0,0.003,0.0,0.0,0.017,0.005,0.0,0.0,0.0,0.0,0.0,84.51,0.223402
57,0.17,14.51,13.91,0.6,0.15,0.047,0.041,0.035,0,0,18,0,91,251,0,25,0.006,0.004,0.15,0.009000000000000001,0,2,2,2,2.0,0.0,0.0,3.0,0.0,0.24,0.0,0.8,10,0,3,0.34,0.15,0.013,0.3,31,5,0,0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.035,0.002,0.022,0.019,0.0,0.0,0.006999999999999999,0.028,0.0,0.0,0.0,0.0,0.0,85.02,1.1758
51,0.39,13.6,13.4,0.2,0.05,0.004,0.006,0.029,0,0,36,0,419,23,0,0,0.0,0.131,1.46,0.05,0,7,7,7,4.0,0.0,0.0,29.8,0.0,0.01,0.0,0.4,4,13,17,0.24,0.05,0.053,0.1,278,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.006,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,85.62,0.41153
53,0.36,12.87,9.98,0.2,0.12,0.008,0.014,0.042,0,0,0,0,3,0,0,0,0.058,0.021,0.199,0.1,0,18,18,18,3.3,0.0,0.0,43.8,0.0,0.02,0.0,0.3,13,8,12,0.31,0.11,0.069,0.1,130,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.002,0.012,0.0,0.0,0.024,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,86.37,0.15285400000000002
54,0.15,13.13,12.65,0.1,0.29,0.077,0.059,0.05,0,0,0,0,0,0,0,0,0.015,0.015,0.233,0.04,0,24,24,24,4.8,0.0,0.0,0.1,0.0,0.38,0.0,10.4,11,11,7,0.1,0.09,0.021,0.3,214,9,0,0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.044,0.024,0.008,0.049,0.003,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,85.95,0.728996
71,0.61,17.45,16.45,1.0,0.03,0.003,0.021,0.006999999999999999,0,0,0,0,2,0,0,40,0.016,0.07,0.785,0.218,0,0,0,0,2.7,0.0,0.0,4.1,0.0,0.12,0.0,3.4,12,25,14,1.18,0.21,0.068,0.6,276,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.021,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,81.24,0.564384
38,0.3,7.8,7.7,0.1,0.6,0.018000000000000002,0.058,0.344,0,0,6,0,74,0,0,68,0.012,0.018000000000000002,0.446,0.021,0,10,10,10,6.6,0.0,0.0,11.3,0.0,0.9,0.0,15.2,12,12,21,0.48,0.41,0.114,0.3,135,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.003,0.0,0.054000000000000006,0.004,0.0,0.229,0.115,0.0,0.0,0.0,0.0,0.0,90.9,0.5526260000000001
30,0.61,7.55,6.2,0.4,0.15,0.016,0.037000000000000005,0.05,0,0,28,0,303,78,4532,8,0.033,0.021,0.17800000000000002,0.045,0,3,3,3,4.1,0.0,0.0,8.1,0.0,0.05,0.0,0.1,7,11,10,0.24,0.1,0.042,0.4,112,1,0,0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.008,0.006,0.0,0.037000000000000005,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,91.45,0.211644
50,0.63,12.4,7.67,1.2,0.15,0.031,0.02,0.042,0,0,2,9,16,12,0,23,0.032,0.042,0.379,0.116,0,17,17,17,6.2,0.0,0.0,27.1,0.2,0.18,0.0,0.7,30,20,13,0.3,0.1,0.048,0.4,189,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.001,0.003,0.016,0.0,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,86.31,2.1987460000000003
52,2.62,9.72,7.02,1.1,0.62,0.315,0.145,0.078,2,20,21,3,13,0,0,18,0.037000000000000005,0.129,0.304,0.085,0,11,11,11,11.4,0.29,0.0,8.4,0.3,0.15,0.0,3.2,87,73,14,0.22,0.41,0.031,2.0,185,31,0,0,0.0,0.014,0.009000000000000001,0.006,0.013,0.015,0.047,0.142,0.047,0.012,0.122,0.0,0.0,0.048,0.03,0.0,0.0,0.0,0.0,0.0,86.35,0.8113020000000001
50,0.48,11.66,10.05,0.6,0.27,0.092,0.024,0.044,0,0,2,7,11,9,0,26,0.04,0.057,0.31,0.115,0,35,35,35,3.8,0.0,0.0,8.4,0.0,0.13,0.0,0.9,10,18,14,0.2,0.08,0.04,0.4,201,2,0,0,0.0,0.0,0.006999999999999999,0.0,0.021,0.0,0.005,0.039,0.015,0.002,0.023,0.0,0.0,0.024,0.02,0.0,0.0,0.0,0.0,0.0,87.28,0.6702060000000002
56,0.37,14.39,13.79,0.6,0.09,0.006,0.038,0.017,0,0,66,0,786,7,0,14,0.009000000000000001,0.014,0.26,0.022,0,1,1,1,1.0,0.0,0.0,0.6,0.0,0.31,0.0,1.2,7,9,5,0.38,0.09,0.073,0.0,114,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.038,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,84.87,0.5291100000000001
51,0.11,13.12,12.45,0.3,0.06,0.014,0.022,0.011,0,0,35,0,402,26,0,0,0.003,0.003,0.08,0.015,0,7,7,7,1.5,0.0,0.0,15.2,0.0,0.21,0.0,0.8,17,2,3,0.36,0.02,0.015,0.4,24,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.001,0.01,0.012,0.0,0.0,0.003,0.008,0.0,0.0,0.0,0.0,0.0,86.63,0.364498
54,0.27,13.92,13.32,0.6,0.02,0.002,0.008,0.011,0,0,13,0,128,53,0,37,0.003,0.014,0.28800000000000003,0.006999999999999999,0,1,1,1,2.4,0.0,0.0,5.3,0.0,0.29,0.0,1.0,5,6,4,0.19,0.08,0.069,0.2,40,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,85.64,0.39977199999999996
21,0.0,0.93,0.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,5,0.2,0.04,0.008,0.1,73,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81,0.16461199999999998
487,6.51,55.92,5.47,3.8,31.06,4.002,13.220999999999998,12.207,0,0,20,5,203,60,130,151,0.221,0.119,4.957,0.375,0,64,64,64,11.5,0.0,0.0,62.4,0.0,4.42,0.0,16.1,32,145,58,1.36,0.98,0.247,0.4,1186,545,0,0,0.0,0.0,0.0,0.005,0.01,0.004,0.051,2.799,0.7979999999999999,0.052000000000000005,13.04,0.115,0.003,11.887,0.29600000000000004,0.005,0.009000000000000001,0.0,0.0,0.0,2.48,1.2110740000000002
487,6.51,55.92,5.47,3.8,31.06,4.002,13.220999999999998,12.207,0,0,20,5,203,60,130,151,0.221,0.119,4.957,0.375,0,64,64,64,11.5,0.0,0.0,62.4,0.0,4.42,0.0,16.1,32,145,58,1.36,0.98,0.247,0.4,1186,545,0,0,0.0,0.0,0.0,0.005,0.01,0.004,0.051,2.799,0.7979999999999999,0.052000000000000005,13.04,0.115,0.003,11.887,0.29600000000000004,0.005,0.009000000000000001,0.0,0.0,0.0,2.48,1.2581060000000002
487,6.51,55.92,5.47,3.8,31.06,4.002,13.220999999999998,12.207,0,0,20,5,203,60,130,151,0.221,0.119,4.957,0.375,0,64,64,64,11.5,0.0,0.0,62.4,0.0,4.42,0.0,16.1,32,145,58,1.36,0.98,0.247,0.4,1186,545,0,0,0.0,0.0,0.0,0.005,0.01,0.004,0.051,2.799,0.7979999999999999,0.052000000000000005,13.04,0.115,0.003,11.887,0.29600000000000004,0.005,0.009000000000000001,0.0,0.0,0.0,2.48,1.328654
482,7.03,67.13,0.22,6.0,20.59,4.119,4.752,10.832,0,0,0,0,0,0,0,0,0.208,0.267,6.931,0.6629999999999999,0,10,10,10,52.5,0.0,0.0,25.4,0.0,5.42,0.0,13.2,21,191,88,1.34,1.0,0.345,8.0,1727,392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,3.485,0.505,0.495,4.257,0.0,0.0,10.644,0.188,0.0,0.0,0.0,0.0,0.0,0.99,1.3639280000000005
482,7.03,67.13,0.22,6.0,20.59,4.119,4.752,10.832,0,0,0,0,0,0,0,0,0.208,0.267,6.931,0.6629999999999999,0,10,10,10,52.5,0.0,0.0,25.4,0.0,5.42,0.0,13.2,21,191,88,1.34,1.0,0.345,8.0,1727,392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,3.485,0.505,0.495,4.257,0.0,0.0,10.644,0.188,0.0,0.0,0.0,0.0,0.0,0.99,3.0453220000000005
495,4.72,59.2,6.9,7.8,26.56,1.824,14.988,6.766,0,0,53,0,620,20,3624,0,0.18,0.095,2.268,0.5379999999999999,0,52,52,52,29.5,0.0,0.0,8.5,0.0,6.5,0.0,31.0,66,164,70,1.6,0.82,0.332,2.1,1052,302,0,0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,1.0759999999999998,0.508,0.053,14.62,0.31,0.0,4.586,2.1790000000000003,0.0,0.0,0.0,0.0,0.0,5.42,2.05765
196,1.93,18.5,1.25,1.6,13.1,1.804,5.4460000000000015,5.397,0,0,0,0,3,0,0,13,0.073,0.03,1.215,0.265,0,16,16,16,12.7,0.0,0.0,9.7,0.0,1.56,0.0,16.3,9,52,23,0.64,0.28,0.14400000000000002,0.3,401,141,0,0,0.0,0.0,0.0,0.0,0.001,0.003,0.001,1.284,0.42,0.047,5.341,0.053,0.0,4.727,0.669,0.0,0.0,0.0,0.0,0.0,65.13,0.39977199999999996
289,3.49,37.2,0.28,3.9,14.04,2.489,3.358,6.608,1,0,0,0,0,0,0,27,0.11,0.057,2.564,0.236,0,15,15,15,36.8,0.0,0.0,1.1,0.0,1.0,0.0,35.9,17,124,29,0.91,0.51,0.112,0.4,545,357,0,0,0.0,0.0,0.0,0.006,0.006999999999999999,0.006999999999999999,0.021,1.524,0.8009999999999999,0.019,3.259,0.069,0.003,5.7570000000000014,0.8390000000000001,0.0,0.006,0.0,0.0,0.0,43.19,0.740754
224,2.5,23.23,0.34,1.8,14.07,2.014,5.511,5.11,0,0,0,0,3,0,0,15,0.118,0.029,1.888,0.237,0,21,21,21,21.6,0.0,0.0,7.8,0.0,1.42,0.0,17.4,11,79,22,0.53,0.32,0.095,0.4,435,295,0,0,0.0,0.0,0.0,0.005,0.019,0.005,0.014,1.4380000000000002,0.425,0.042,5.393,0.07,0.0,4.434,0.675,0.0,0.0,0.0,0.0,0.0,58.58,0.39977199999999996
